,ProductName,Username,Reviews,Ratings
102,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Lori56_600549,[This review was collected as part of a promotion.] Love this product. It has a lovely subtle scent and the beautiful blue colour with bursts of darker specks make it visibly appealing. Its very easy to apply and is absorbed into the face easilywith very little needed. It does not leave a sticky or greasy feel. The overall packaging is very aappealing. I will purchase this product in the future and recommend it to family and friends.,5 out of 5 stars.
103,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Amy76_597893,[This review was collected as part of a promotion.] Great product makes my skin feel really soft and hydrated without feeling oily. The texture is great on the skin and absorbs pretty quickly.,5 out of 5 stars.
104,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Mumontherun_777507,"[This review was collected as part of a promotion.] Light weight, highly nourishing gently feel, beautiful smell, luxury product",5 out of 5 stars.
105,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Mumma84_910605,"[This review was collected as part of a promotion.] NEUTROGENA Hydro Boost Water Gel is a light weight gel that doesn't leave your skin greasy, absorbs into the skin on its own and you can see and feel the difference. I have very dry skin and this product made me look so fresh",5 out of 5 stars.
106,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Nat7_625375,[This review was collected as part of a promotion.] It's nice and light and does not leave your skin feeling oil beautiful product,5 out of 5 stars.
107,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Hansi5,Absolutely loved this for my super dry skin! Didn't feel like it was just sitting on my skin & my skin fell moisturised for longer,4 out of 5 stars.
108,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Katnna,"This is a light moisturiser that's great for every day wear. I have combination skin and think I could possibly use something a bit thicker, or I use a niacinamide serum sometimes coupled with this. Really light and lasts for ages, however for dry skin something more hydrating would probably be necessary.",4 out of 5 stars.
109,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,mishmash4,"As someone with oily skin I was skeptical about using something so hydrating. The gel texture was not what I expected and felt a little greasy to apply. I definitely think this would be a good product to keep hydrated in winter, vs in summer- just too oily in the warmth",4 out of 5 stars.
110,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Sarah6,"[This review was collected as part of a promotion.] Great facial moisturiser, feels very light and smooth on the skin. You can still feel the hydration and softness when you wash it off in the morning or night.",4 out of 5 stars.
111,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,YBC901,[This review was collected as part of a promotion.] I really like that you can purchase the refill without having to purchase the whole tub. Really good at reducing waste,4 out of 5 stars.
112,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Leash4,[This review was collected as part of a promotion.] Great idea having refill’s that can be easily put into the jars that you already have. Great product,4 out of 5 stars.
113,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Leash4,[This review was collected as part of a promotion.] Overall I would say I’m quite impressed by this product. Easy to apply. Left my face feeling fresh and soft.,4 out of 5 stars.
114,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Brerobb2,"[This review was collected as part of a promotion.] When I first applied the Hyaluronic Acid Water Gel to my face, I was surprised at how light it felt. The cream itself is smooth and feels cool on the skin. The directions recommend to apply as necessary throughout the day to boost hydration in the skin, but I only reapplied once per day at the most as I didn’t feel my skin was drying out quickly. The hydration certainly lasted! My only disappointment was the moisturiser had no SPF rating, and being a Queenslander that means applying sunscreen over the top of moisturisers when you are out and about, which can minimise the effectiveness. But this is only a minor downfall as the product feels so beautiful on!",4 out of 5 stars.
115,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Emma51510,"[This review was collected as part of a promotion.] The refill pod is a great idea, super easy to change into the container and saves a little bit of wastage which is also a bonus for me. The water gel inside is a really nice consistency and leaves my skin nice and hydrated",4 out of 5 stars.
116,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Emma51510,"[This review was collected as part of a promotion.] The texture of this gel is really nice and smooth and absorbs into the skin really well, it has a nice light scent and doesn’t feel heavy like some facial products can. My skin feels more hydrated after using the product would definitely use again",4 out of 5 stars.
117,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Marlie4,"[This review was collected as part of a promotion.] I think this is a great idea and very environmentally friendly. So much glass waste comes from disposable products and being able to use a product that can be refilled is better financially and environmentally.  The water gel itself is great, so definitely a product you would want to be able to get refills for.",4 out of 5 stars.
118,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Marlie4,"[This review was collected as part of a promotion.] This is a great product, it works well and did not irritate my sensitive skin. It has a very nice smell and feels nice on the skin once rubbed in. When I first started using it I thought it felt quite weird but after using for a few weeks I have noticed a visible difference in my skin and the cold gel was very nice to put on during the hot weather!",4 out of 5 stars.
119,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Jackie278,[This review was collected as part of a promotion.] I usurally use it in the mornning after washing my face. This  lightweight water gel has Hyaluronic Acid and Amino Acids which make it absorbs easily and also it's not greasy to make the skin fresh and cool.,4 out of 5 stars.
120,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Kmouldz,I use the hydroboost water gel and night cream. Love them both and I love the idea of the refills however whats the incentive for people to buy the refills when retailers sell them for the same price sometimes more! Id rather just get a fresh new container if Im spending the money.,4 out of 5 stars.
121,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Kia07,"I had used the neutrogena hydro boost water gel more than 1 year. It is really good products, especially in Indonesia the weather really hot. I have sensitive skin and acne prone skin but this moisturizer is very good on my skin. Love it!",4 out of 5 stars.
122,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Karuna,I’ve dry skin so my friend recommended it to me now I can feel that my skin is smooth n hydrated.It is light .I’m really loving it.,4 out of 5 stars.
123,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,RCM29,"[This review was collected as part of a promotion.] Great feeling to my skin after using the product. Loved the smell, feeling and after math of it.",4 out of 5 stars.
124,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Ash_,[This review was collected as part of a promotion.] Great product - i have never been a fan of gels - find them too greasy but this one wasn't soaked completely into my skin leaving it feeling very soft,4 out of 5 stars.
125,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Kim07,[This review was collected as part of a promotion.] Moisturisers well and gives a nice glow to my face,4 out of 5 stars.
126,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,BB03,[This review was collected as part of a promotion.] This product was light and hydrating. It didn't leave a greasy layer on my skin,4 out of 5 stars.
127,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Mara78_565064,[This review was collected as part of a promotion.] What a smooth moisture filled experience applying this product was.,4 out of 5 stars.
128,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Beeperpad,"[This review was collected as part of a promotion.] This is a lovely light-weight, yet hydrating moisturiser. It leaves my skin feeling soft but not greasy! Great for summer. It is also very affordable.",4 out of 5 stars.
129,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,os664,[This review was collected as part of a promotion.] This is a great product! Will recommend it to friends and continue using it.,4 out of 5 stars.
130,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Anne77,"[This review was collected as part of a promotion.] The gel feels amazing, skin feels very soft and hydrated after application. Great base for make up. My skin is fairly dry and sensitive but I had no issues using this product. Would definitely buy!",4 out of 5 stars.
131,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,kaz22,[This review was collected as part of a promotion.] Nice intensive moisturising cream which instantly made my skin feels softer and smoother,4 out of 5 stars.
132,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,JosephineMA,[This review was collected as part of a promotion.] Light daily moisturiser! Great for summer especially on my combination skin,4 out of 5 stars.
133,Neutrogena Hydro Boost Hyaluronic Acid Water Gel 50g,Ivelz,[This review was collected as part of a promotion.] I felt my skin is protected the whole day from the harsh dry air condition at work. Gives the extra boost and shine that my skin needs,4 out of 5 stars.
